,zip_code,percent_employed,percent_no_health,percent_public_health,total_population,population_porportion,percent_age_over_65,percent_age_under_14,percent_low_income
423,61046,59.0,5.099999904632568,39.79999923706055,2823.0,0.00021967917564325035,25.100000381469727,13.899999618530273,7.300000190734863
424,61047,59.70000076293945,9.0,34.400001525878906,1537.0,0.00011960569827351719,20.19999885559082,16.600000381469727,11.600000381469727
425,61048,61.599998474121094,6.300000190734863,35.0,4136.0,0.00032185373129323125,22.299999237060547,19.5,7.900000095367432
426,61049,67.0999984741211,7.099999904632568,23.200000762939453,522.0,4.062080552102998e-05,14.699999809265137,11.100000381469727,3.0999999046325684
427,61050,74.5,18.799999237060547,33.0,288.0,2.241147740278393e-05,14.600000381469727,21.799999237060547,28.19999885559082
428,61051,71.4000015258789,7.400000095367432,29.600000381469727,1548.0,0.00012046169285895303,14.199999809265137,19.600000381469727,12.199999809265137
429,61052,73.5999984741211,1.600000023841858,19.299999237060547,1021.0,7.945180550450459e-05,14.399999618530273,23.799999237060547,12.199999809265137
430,61053,59.79999923706055,10.699999809265137,40.79999923706055,3140.0,0.00024434737861156464,21.600000381469727,20.0,11.700000762939453
431,61054,61.400001525878906,7.5,41.20000076293945,4041.0,0.0003144610673189163,20.899999618530273,17.599998474121094,19.299999237060547
432,61057,53.29999923706055,18.600000381469727,29.5,146.0,1.1361374163243454e-05,11.600000381469727,5.5,0.0
433,61059,46.79999923706055,7.699999809265137,16.700000762939453,168.0,1.3073362424620427e-05,5.400000095367432,16.100000381469727,27.700000762939453
434,61060,73.30000305175781,11.800000190734863,30.5,1510.0,0.00011750462726922706,13.699999809265137,19.700000762939453,9.399999618530273
435,61061,57.599998474121094,8.699999809265137,35.5,6777.0,0.0005273700808174908,26.100000381469727,11.5,9.299999237060547
436,61062,68.9000015258789,6.099999904632568,27.700000762939453,1964.0,0.00015283383254427463,14.700000762939453,20.600000381469727,14.5
437,61063,65.0999984741211,5.5,31.899999618530273,4260.0,0.0003315031062811613,18.399999618530273,23.700000762939453,3.5
438,61064,66.4000015258789,8.399999618530273,35.400001525878906,3659.0,0.0002847347059287131,22.0,21.200000762939453,7.699999809265137
439,61065,69.5,12.0,32.900001525878906,10984.0,0.0008547488832846284,12.800000190734863,23.200000762939453,9.199999809265137
440,61067,60.099998474121094,17.100000381469727,45.29999923706055,645.0,5.019237141823396e-05,21.400001525878906,11.600000381469727,7.099999904632568
441,61068,70.5,12.600000381469727,34.099998474121094,14998.0,0.0011671088868752122,13.40000057220459,21.299999237060547,11.399999618530273
442,61070,73.0,6.599999904632568,23.799999237060547,1269.0,9.875057730823755e-05,9.5,16.5,2.0
443,61071,62.599998474121094,13.399999618530273,43.29999923706055,14476.0,0.0011264880886301398,16.399999618530273,18.100000381469727,13.5
444,61072,66.5999984741211,7.400000095367432,23.600000381469727,11475.0,0.000892957323230803,13.799999237060547,18.700000762939453,4.5
445,61073,72.0999984741211,5.199999809265137,21.299999237060547,19704.0,0.001533318660221994,11.300000190734863,21.400001525878906,5.300000190734863
446,61074,64.4000015258789,19.799999237060547,35.29999923706055,4245.0,0.0003303358389530331,20.799999237060547,13.199999809265137,20.299999237060547
447,61075,68.5,4.5,33.400001525878906,981.0,7.633909990545362e-05,20.400001525878906,15.0,12.0
448,61077,65.80000305175781,0.0,15.199999809265137,79.0,6.1475930124288425e-06,15.199999809265137,0.0,18.799999237060547
449,61078,62.400001525878906,11.800000190734863,42.5,1294.0,0.0001006960155791603,21.600000381469727,18.100000381469727,13.700000762939453
450,61079,73.19999694824219,5.099999904632568,35.900001525878906,117.0,9.104663149628323e-06,8.600000381469727,29.89999771118164,15.399999618530273
451,61080,67.19999694824219,12.699999809265137,27.299999237060547,11032.0,0.0008584841270931065,9.699999809265137,21.400001525878906,12.299999237060547
452,61081,64.0999984741211,10.600000381469727,37.0,21711.0,0.0016894986620172858,18.100000381469727,19.0,8.799999237060547
453,61084,78.19999694824219,4.599999904632568,25.799999237060547,2794.0,0.00021742246462963521,13.200000762939453,25.099998474121094,2.5999999046325684
454,61085,58.400001525878906,8.399999618530273,39.599998474121094,3365.0,0.000261856330325827,24.299999237060547,18.799999237060547,11.799999237060547
455,61087,64.9000015258789,10.300000190734863,33.79999923706055,1665.0,0.00012956635328009725,23.099998474121094,15.199999809265137,15.5
456,61088,76.69999694824219,3.799999952316284,19.299999237060547,6045.0,0.0004704075981862843,10.899999618530273,22.400001525878906,3.0
457,61089,65.30000305175781,11.300000190734863,36.20000076293945,798.0,6.209847197169438e-05,14.5,10.899999618530273,11.899999618530273
458,61091,74.19999694824219,6.5,18.299999237060547,93.0,7.237039881147211e-06,18.299999237060547,0.0,0.0
459,61101,57.79999923706055,19.100000381469727,51.0,22680.0,0.001764903892762959,11.899999618530273,25.600000381469727,25.200000762939453
460,61102,59.20000076293945,17.5,44.900001525878906,19691.0,0.0015323070110753179,11.800000190734863,24.19999885559082,21.200000762939453
461,61103,62.400001525878906,13.300000190734863,41.5,24378.0,0.0018970381934195757,15.699999809265137,19.100000381469727,22.399999618530273
462,61104,62.099998474121094,20.700000762939453,53.5,18345.0,0.0014275644207373261,8.0,25.900001525878906,34.099998474121094
463,61107,65.0,10.300000190734863,31.100000381469727,30695.0,0.0023886121343821287,18.700000762939453,17.600000381469727,12.399999618530273
464,61108,63.70000076293945,11.300000190734863,37.79999923706055,29642.0,0.002306670183315873,17.200000762939453,19.19999885559082,11.0
465,61109,66.80000305175781,15.600000381469727,35.20000076293945,27845.0,0.0021668318659067154,12.09999942779541,20.700000762939453,15.0
466,61111,68.5999984741211,13.399999618530273,29.399999618530273,24034.0,0.0018702689558267593,13.0,19.0,11.799999237060547
467,61112,7.5,0.0,100.0,106.0,8.248669473687187e-06,100.0,0.0,18.899999618530273
468,61114,60.099998474121094,6.099999904632568,34.5,14358.0,0.0011173055972903967,23.600000381469727,15.40000057220459,9.399999618530273
469,61115,68.9000015258789,12.600000381469727,32.20000076293945,23178.0,0.0018036570399999619,13.699999809265137,19.299999237060547,8.0
470,61201,61.900001525878906,11.800000190734863,38.599998474121094,39082.0,0.003041268792003393,16.100000381469727,19.100000381469727,15.600000381469727
471,61230,62.5,7.300000190734863,33.20000076293945,1336.0,0.00010396435391157866,15.90000057220459,22.899999618530273,6.800000190734863
472,61231,59.400001525878906,9.300000190734863,38.20000076293945,5199.0,0.00040457386057823896,24.799999237060547,15.700000762939453,11.799999237060547
473,61232,76.0999984741211,8.0,16.700000762939453,1528.0,0.00011890534369740635,8.899999618530273,13.0,2.4000000953674316
474,61234,72.80000305175781,5.800000190734863,25.5,1396.0,0.00010863341594813392,13.0,24.0,6.5
475,61235,66.80000305175781,15.399999618530273,20.700000762939453,1432.0,0.0001114348488044925,17.5,17.0,10.899999618530273
476,61236,51.0,0.0,60.0,70.0,5.447234343591845e-06,31.399999618530273,22.900001525878906,0.0
477,61238,62.400001525878906,6.800000190734863,32.099998474121094,2927.0,0.00022777220874559134,17.5,18.5,11.199999809265137
478,61239,67.69999694824219,12.0,54.0,1247.0,9.703858813736588e-05,12.100000381469727,32.599998474121094,15.300000190734863
479,61240,66.5999984741211,4.0,28.200000762939453,6160.0,0.0004793566185981035,18.399999618530273,19.299999237060547,3.799999952316284
480,61241,68.0,5.900000095367432,32.400001525878906,6806.0,0.000529626791831106,12.5,21.0,6.800000190734863
481,61242,67.80000305175781,7.199999809265137,25.600000381469727,1047.0,8.147506014211103e-05,15.300000190734863,12.500000953674316,5.300000190734863
482,61243,68.0,9.0,34.5,223.0,1.7353331713820808e-05,21.5,19.299999237060547,9.59999942779541
483,61244,58.20000076293945,11.600000381469727,38.900001525878906,24085.0,0.0018742376705631614,17.899999618530273,19.600000381469727,17.399999618530273
484,61250,63.0,6.699999809265137,33.5,2635.0,0.00020504946587607265,15.09999942779541,22.799999237060547,7.300000190734863
485,61251,66.80000305175781,4.0,24.100000381469727,324.0,2.521291207813192e-05,20.700000762939453,13.59999942779541,0.0
486,61252,65.80000305175781,7.599999904632568,29.299999237060547,5329.0,0.00041469017742201686,17.100000381469727,17.700000762939453,13.300000190734863
487,61254,63.0,6.0,25.899999618530273,11374.0,0.0008850977756083012,19.19999885559082,19.700000762939453,7.400000095367432
488,61256,53.29999923706055,10.0,30.299999237060547,2146.0,0.00016699664411135018,17.600000381469727,18.200000762939453,6.800000190734863
489,61257,62.400001525878906,12.899999618530273,37.70000076293945,1154.0,8.980154962046072e-05,21.80000114440918,8.399999618530273,6.699999809265137
490,61258,59.900001525878906,9.399999618530273,43.900001525878906,371.0,2.887034133891575e-05,16.399999618530273,26.099998474121094,4.199999809265137
491,61259,74.5,4.300000190734863,24.0,1109.0,8.629975491203368e-05,13.699999809265137,16.099998474121094,2.700000047683716
492,61260,73.5,2.5,21.799999237060547,949.0,7.38489325158298e-05,9.399999618530273,25.200000762939453,3.5999999046325684
493,61261,69.9000015258789,10.300000190734863,34.5,925.0,7.198131061159074e-05,19.799999237060547,17.80000114440918,6.199999809265137
494,61262,65.5,8.399999618530273,22.600000381469727,1388.0,0.00010801087046274915,17.900001525878906,16.900001525878906,6.400000095367432
495,61263,70.0999984741211,7.0,33.20000076293945,698.0,5.431670797406696e-05,9.300000190734863,23.299999237060547,15.399999618530273
496,61264,62.599998474121094,7.099999904632568,35.79999923706055,10450.0,0.0008131942595355213,19.30000114440918,14.199999809265137,13.0
497,61265,66.19999694824219,12.5,32.400001525878906,44887.0,0.003493000054731965,15.5,18.700000762939453,10.300000190734863
498,61270,60.599998474121094,8.600000381469727,37.099998474121094,7159.0,0.000557096442207694,19.100000381469727,16.100000381469727,7.799999713897705
499,61272,61.29999923706055,9.699999809265137,42.099998474121094,1459.0,0.00011353592708474025,22.700000762939453,16.299999237060547,8.59999942779541
500,61273,66.80000305175781,5.0,29.799999237060547,3347.0,0.0002604556211736053,18.100000381469727,19.30000114440918,8.100000381469727
501,61274,90.5,7.400000095367432,12.800000190734863,282.0,2.1944571926724166e-05,14.899999618530273,10.199999809265137,0.0
502,61275,67.9000015258789,4.5,25.899999618530273,4406.0,0.00034286448499187827,14.199999809265137,16.299999237060547,7.700000286102295
503,61276,66.69999694824219,8.300000190734863,69.0,84.0,6.536681212310214e-06,54.79999923706055,14.300000190734863,0.0
504,61277,63.20000076293945,5.300000190734863,38.0,3141.0,0.0002444251731503755,22.700000762939453,18.700000762939453,9.700000762939453
505,61278,67.0,4.900000095367432,24.399999618530273,297.0,2.311183743586298e-05,10.800000190734863,22.900001525878906,9.300000190734863
506,61279,74.19999694824219,12.0,24.5,1074.0,8.357613842235878e-05,8.5,30.69999885559082,1.7999999523162842
507,61281,69.5,4.199999809265137,21.100000381469727,2602.0,0.00020248147484380752,10.600000381469727,19.900001525878906,4.099999904632568
508,61282,62.099998474121094,10.0,47.5,7694.0,0.0005987288895994425,18.599998474121094,24.0,11.600000381469727
509,61283,59.5,37.29999923706055,26.5,1763.0,0.0001371924881823361,13.199999809265137,30.100000381469727,6.099999904632568
510,61284,68.19999694824219,3.5,21.700000762939453,2338.0,0.00018193761934526265,19.30000114440918,11.899999618530273,4.599999904632568
511,61285,56.70000076293945,11.899999618530273,44.5,1605.0,0.0001248972985194996,19.900001525878906,17.5,12.200000762939453
512,61301,70.5999984741211,11.100000381469727,33.400001525878906,10565.0,0.0008221432799473405,15.000000953674316,20.100000381469727,17.299999237060547
513,61310,60.79999923706055,12.199999809265137,32.70000076293945,3970.0,0.00030893599614501,19.700000762939453,15.300000190734863,14.100000381469727
514,61311,46.599998474121094,0.0,47.79999923706055,134.0,1.0427563211123925e-05,39.5,13.399999618530273,0.0
515,61312,65.0999984741211,8.800000190734863,21.0,548.0,4.264406379661523e-05,11.09999942779541,14.600000381469727,10.899999618530273
516,61313,59.79999923706055,9.199999809265137,40.0,130.0,1.0116292287420947e-05,40.0,0.0,3.200000047683716
517,61314,67.0,7.199999809265137,37.0,952.0,7.408238889183849e-05,13.5,22.200000762939453,11.5
518,61315,63.29999923706055,20.899999618530273,30.600000381469727,301.0,2.3423106540576555e-05,8.699999809265137,13.699999809265137,21.0
519,61316,74.5999984741211,9.100000381469727,34.099998474121094,264.0,2.0543855498544872e-05,8.399999618530273,29.099998474121094,11.899999618530273
520,61317,67.0999984741211,7.300000190734863,33.29999923706055,423.0,3.291685789008625e-05,17.100000381469727,19.599998474121094,1.7000000476837158
521,61318,68.69999694824219,12.5,23.700000762939453,655.0,5.097054963698611e-05,15.800000190734863,22.200000762939453,6.800000190734863
522,61319,69.30000305175781,6.300000190734863,27.299999237060547,1104.0,8.59106658026576e-05,13.600000381469727,22.0,10.899999618530273
523,61320,68.80000305175781,3.799999952316284,31.200000762939453,714.0,5.556178803090006e-05,16.5,17.200000762939453,7.899999618530273
524,61321,77.0,8.100000381469727,27.399999618530273,285.0,2.2178024664754048e-05,10.899999618530273,13.0,6.800000190734863
525,61322,62.79999923706055,20.5,34.599998474121094,1744.0,0.0001357139553874731,12.399999618530273,19.600000381469727,13.100000381469727
